"","DomestiCAT_Aruba_501","DomestiCAT_Aruba_502","DomestiCAT_Aruba_503","DomestiCAT_Aruba_504","DomestiCAT_Aruba_505","DomestiCAT_Aruba_506","DomestiCAT_Aruba_507","DomestiCAT_Aruba_508","DomestiCAT_Aruba_509","DomestiCAT_Aruba_510","DomestiCAT_Aruba_511","DomestiCAT_Aruba_512","DomestiCAT_Aruba_513","DomestiCAT_Aruba_514","DomestiCAT_Aruba_515","DomestiCAT_Aruba_516","DomestiCAT_Brazil_501","DomestiCAT_Brazil_502","DomestiCAT_Brazil_503","DomestiCAT_Brazil_504","DomestiCAT_Brazil_505","DomestiCAT_Brazil_506","DomestiCAT_Brazil_507","DomestiCAT_Brazil_508","DomestiCAT_Brazil_509","DomestiCAT_Brazil_510","DomestiCAT_Brazil_511","DomestiCAT_Brazil_512","DomestiCAT_Brazil_513","DomestiCAT_Brazil_514","DomestiCAT_Brazil_515","DomestiCAT_Brazil_516","DomestiCAT_CaboVerde_501","DomestiCAT_CaboVerde_502","DomestiCAT_CaboVerde_503","DomestiCAT_CaboVerde_504","DomestiCAT_CaboVerde_505","DomestiCAT_CaboVerde_506","DomestiCAT_CaboVerde_507","DomestiCAT_CaboVerde_508","DomestiCAT_CaboVerde_509","DomestiCAT_CaboVerde_510","DomestiCAT_CaboVerde_511","DomestiCAT_CaboVerde_512","DomestiCAT_CaboVerde_513","DomestiCAT_CaboVerde_514","DomestiCAT_CaboVerde_515","DomestiCAT_Denmark_10","DomestiCAT_Denmark_11","DomestiCAT_Denmark_12","DomestiCAT_Denmark_13","DomestiCAT_Denmark_14","DomestiCAT_Denmark_15","DomestiCAT_Denmark_16","DomestiCAT_Denmark_1","DomestiCAT_Denmark_2","DomestiCAT_Denmark_3","DomestiCAT_Denmark_4","DomestiCAT_Denmark_5","DomestiCAT_Denmark_6","DomestiCAT_Denmark_7","DomestiCAT_Denmark_8","DomestiCAT_Denmark_9","DomestiCAT_Denmark_blank","DomestiCAT_Malaysia_501","DomestiCAT_Malaysia_502","DomestiCAT_Malaysia_503","DomestiCAT_Malaysia_504","DomestiCAT_Malaysia_505","DomestiCAT_Malaysia_506","DomestiCAT_Malaysia_507","DomestiCAT_Malaysia_508","DomestiCAT_Malaysia_509","DomestiCAT_Malaysia_510","DomestiCAT_Malaysia_511","DomestiCAT_Malaysia_512","DomestiCAT_Malaysia_513","DomestiCAT_Malaysia_514","DomestiCAT_Malaysia_515","DomestiCAT_Spain_501","DomestiCAT_Spain_502","DomestiCAT_Spain_503","DomestiCAT_Spain_504","DomestiCAT_Spain_505","DomestiCAT_Spain_506","DomestiCAT_Spain_507","DomestiCAT_Spain_508","DomestiCAT_Spain_509","DomestiCAT_Spain_510","DomestiCAT_Spain_511","DomestiCAT_Spain_512","DomestiCAT_Spain_514","DomestiCAT_Spain_515","DomestiCAT_Spain_516"
"bin_Aruba.6",0.00344764416684133,0,0.0141930942419029,0,0,0.00222472613968972,0.00991325826226495,0.00544206694280747,0.0367544681965623,0,0,0.0241752148036878,0.00239169678872784,0.0186386232726804,0.00665036141255279,0,0,0,8.89903219956144e-05,0,0.00714139094807836,0.000598551561208497,0.000122176211712774,0,0,0.000137081301831615,0.0123991671105471,0.000259415422591648,0.000107245578266648,0.000123695510424695,0,0.000176151030344857,0.00472360766457981,0.00325873019413787,0.0499141360008403,0.00166870556521031,0.0189264328045226,0.00720167804631148,0.000653738190947863,0.00879729404238556,0.0300699638152765,0.016279981020549,0.1486901623304,0.00399119797566603,0.000977032465131613,0.00275423775534363,0.0022592964742736,0.00104884110133649,0.000411135847607564,0.00917102381381879,0.0197067481218571,0.00419811471394291,0.000233277218190947,0.0080819437835881,0.00902127661171219,0.00012447475680591,0,0.000130486451344018,0,0.000115571922682894,0,0.0240426019667558,0.0163755311809819,0,0.0138148875501089,0,0,0,0.00867577024356819,0.00237588285931719,0.0544244357338322,0.00139008993810821,0.00707217013981987,0.00592957972584869,0.00472934534084004,0,0.00082416174605737,0.000734270998057113,0,0.0215745025428598,0.00561392483203415,0.00864619385368216,0.0238876709561618,0.0307597417678562,0.00152856045545645,0.00215581977678042,0.00173543652409427,0.00289945568772659,0.00144462181239597,0.0263874827323621,0.00363831128869474,0.00123728002744822,0.180238081333601,0.00222872582916818
"bin_Aruba.60",0,0,0.0471434070776109,0.194644214465776,0,0,0.147921850784662,0,0,0,0.134846263283777,0.17801976887388,0,0.0776316547502421,0,0,0,0,0.000751180468360176,0,0,0,0,0,0,0,0,0,0,0,0.000148709973275276,0.000422495151572375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79746139395429e-05,0.000112719316664663,0.000129027139463632,0,0,0,0,0,0,0,0,0,4.83332897345214e-05,0,0,0,0,0,0.00949232242355348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000238228401446164,0,0,0,0,0
"bin_Aruba.64",0.001067542995785,0.00476148518139244,0.0152853872760835,0,0,0.00112908538075504,0.012729637343185,0.00448140371399559,0.0503152301717919,0,0,0,0,0,0.00905589308545374,0.00504061577457948,0.000606993308152536,0,0,0.000165655969557174,0,0.00517560079919362,0.00222967243742887,0.0003154571894508,0.000230254747065217,0.000422825347563714,0.0170441395049913,0,0.000535884056876335,0.00166150723734148,0.000182863396183082,0.000560067234425611,0,0.00136950753255507,0.00709219141400604,0.00134175062187084,0,0,0.00147279879890329,0,0.00199740115969243,0.00142992532615762,0.00453938220899388,0,0.00986970708271847,0,0,0.00340086517424523,0.0290302687267482,0.0321715980971859,0.0102779687869481,0.00567985813091025,0.027443734479636,0.0322370206297484,0.00427099868994123,0.00481479372626464,0,0.00510678592680616,0,0.000102513828029916,0,0,0.0117921910485273,0,0.00198742856044046,0.000474865383970908,0,0,0.00542387283924615,0.00335507201060019,0.00399104776235857,0.00157304439730521,0.00235896414364415,0.00171162782264503,0,0.00281018199632629,0.00153990283508339,0.00326623063255916,0,0.00248091629722306,0.00149147232193296,0.000373041509403243,0.00573176692420002,0.0103163820445042,0.000290312797113803,0.00099311358660856,0.00108047730553908,0.000607305778647291,0.000963177087110078,0.00813530305691176,0.000435979433895788,0.00143318505262433,0.0135743530395822,0.00121231119863466
"bin_Aruba.65",0.520348890829696,0.042262093571879,0.0705312813641618,0.026955650811579,0.0291595865409832,0.00510689474358303,0.0667081123598881,0.00179487238935109,0.00064784752776981,0.025959790363337,0.069953829885547,0.0187991496692637,0.00621713705287937,0.038568080693636,0.0289583979609195,0.25147737369129,0.000829661638506555,0.000441404017537837,0.0049132271535317,0.0523665430983489,0.0482664351774848,0.000141956994800823,0.00018101807055316,0.0246956799642087,0.00840145875356662,8.36784430656628e-05,0,0,0.000111269585933324,0,0.000103733946528731,8.62465962830216e-05,0.0114224282685783,0.00423024294726209,0,0.00295924782765986,0.00474100524510224,0.00616175872043729,0.0350567958547279,0.0279454736596404,0.0829040902911656,0.101593161706275,0.00735681777936814,0.00459111325458862,0.0288595923840867,0.0720793044163553,0.00637427871047353,0,0.00397235470170737,0,0.00193509227030195,0.000295876924623518,0.000268465620020421,0.000172495589508591,0.00123064202808804,0.00159728188017634,0.000693414326234374,0,0.0134028051889698,0,0.0142396725699245,0.000241676602933776,0.00037146122271306,0,0.164399799888939,0.000715518229328356,0,0.192144815278989,0.000275216860466785,0,0,0.00262250916921024,0.00172056361081688,0.127711654367341,0.0412646208019438,0,0.00116201947914575,0.0139077483478198,0,0.00401434747363202,0.0200430187361891,0.000239453509000511,0.00108061957948186,0.00057069960779864,0.000259861647448215,0.000492185457638454,0.000428058161017876,0.0153246223880552,0.00607781394390115,0.0196609248307275,0.00294644655132551,0.00650489760444493,0.00067594842604056,0.000376421577260215
"bin_Brazil.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017960890281176,0.0356202510988306,0.000310590275746712,0,0.000141469249935182,8.14710095127873e-05,0.0001450152130006,0.000119745241402728,0.000139377020508202,0,0.000273008916839521,0,9.20788637510944e-05,9.67034766523348e-05,0.000145536085226897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000190073171717035,0,0,0,0,4.00113112891049e-05,0,0.000100297029509203,0,0,7.66586477150785e-05,0,0.000308460310334548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71360407004928e-05,0,0,0.00199231529178896,9.46256952322967e-05,0,0,0.000142529143692235,0,0
"bin_Brazil.100",0.000441279819658991,0,0,0,0,0.0020618054682757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000419259500970455,0.00254839828039658,0.00760154324927657,0.000291125944342294,0.00262368135736754,0.001051925802762,0.00335310407967702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266373791730257,0,0,0,0.00618770529775818,0.000201367450649484,0,0,0.021008893294549,0.00367507017318242,0.00156305035662096,0.0158029905294041,0,0.00177951230406304,0.000550498655635255,0,0,0.00156286078031019,0,0,0,0,0,0,0,0,0,0.000883579267726011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bin_Brazil.103",0.000542638822380783,0.0491130937407311,0,0,0,0.0023172545597406,0,0.0246404855381359,0.00443399169432673,0.294258550725319,0,0,0,0.00292931632648244,0,0,0.00155622633579309,0.0982012314266382,0.000657694631895127,0.0132433069054677,0.000418454063171183,0.000126729278142964,0.0112095560416201,0.00549206668750869,0.00634139620815476,0.00387908890978898,0.000302317271115412,0.0103319738507586,0.0149620306636267,0.0131391622590545,0.0116752498242369,0.00117581721931734,0.00303515534649613,0.000520224498468883,0,0.00543816944019012,0,0.0456100553914226,0.0156101101290129,0.00462169006662388,0.00266602967124355,0.00630367903651169,0.000316031491423868,0.00746837760785688,0.000857968197644358,0.000517731580814575,0.0599220821921415,0.0404471879191074,0.00109885837040947,0.00675820054182192,0.0134812392076604,0,0.000216037896113643,0.000259034912189833,0.00368937849121894,0.00186972990426569,0.00107358132889252,0.0121698826581793,0.00218759099280649,0.00382803964302928,0.083418570344143,8.42363972940074e-05,0.0044403707790314,0,0.0598646328652454,0.0825024175580128,0.0113348962627927,0.00463371211939122,0.0221987357950116,0.0310621714809246,0.0796514820071177,0.00232783214669297,0.0151000201316199,0.0133834921699352,0,0.00595849705576337,0.000849539827571407,0.0233776085124397,0.0442822872814248,0.0345908771299051,0.0532314470236481,0.0276704248074388,0.0135743655000194,0.0163124940681103,0.230338064237805,0.0388603736548119,0.00257050238509406,0.00592191496210976,0.0438368666559314,0.0182333872438713,0.00246005272173507,0.00728755348855211,0.00196993828542867,0.0218482378966335
"bin_Brazil.104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000155868873024438,0,0,0,0,0,0.00233900378798142,0.00293760392272508,0.00127231958717954,0,0.000330372002349221,0.0010473388741124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000110195800624502,0,3.59881030515347e-05,7.95923942348302e-05,7.47266590595249e-05,0.000448479787975465,0,0,0,0,0.000182925850250521,0,0.000745944837707246,0,0,0,0.00139868668475759,0,0,0.000255844024503159,0,0,0,0,0.000198135822300593,0,0,0,0.00260556107727451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bin_Brazil.105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010688207058786,0.000211956807768523,0.000631069612738965,0.000503434669554592,0,0.000151051271855713,8.46232936266143e-05,0.000553976630086063,0.00375578603639513,0.00648392100293196,8.09265935875244e-05,0.000946658250603715,0.0020184707476451,0.00667261159665818,0.00105150272143092,0.00223508165801617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48817100762951e-05,0.000111398784329614,0,4.59644978330363e-05,0.000119315405167663,0.000308960323584138,0,0.000154329889267747,0.000173039737338776,0.00949939221881403,0.0132237144051425,8.1885901491047e-05,0.00520539928927049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005685305821791,0.00363945170839719,0,0,0,0,0,0,9.85605681787052e-05,0.00018041422539629,0.000904637550314029,0.00762266502870765,0.00781323382693211,0.00270328539678001,0.000207837853718858,0.000179125078992823,0.000160915805582706,0,0.000332084598425933
"bin_Brazil.107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00673249630610527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.70797145502361e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bin_Brazil.109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000255050155218955,0,0,0,0,0.00122567026317433,0.00152769348667248,7.25083988070465e-05,0.00433094007798789,0.000561825909498981,0.00152100719878449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136487961355706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bin_Brazil.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319207336685639,0,9.6282268223033e-05,0.00652360018725714,0,0,8.87309319365036e-05,0,0,8.87698031376245e-05,0,0.0794412426486314,0,0.000927974094083267,0.00347159890257716,0.0206706592458446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00127957671690746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00999064281761365,0,0.000679765927729994,0,0.0236369807574676,0.0197002874283187,0,0,0,0,0,0,0,0,0,0,0.00394922399526978,0,0,0,0.00332328512083868,0,0
"bin_Brazil.110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000634769994538316,0,0,0,0.000939213315040235,0,0,0,0,0,0,0.00508836374754599,0.00321513442608964,0,0,0,0,0,0,0.000352412466145533,0,0,0,0,0,0,0,0,6.72421141217594e-05,0,0,0,0,0,0,0,0,0.000327554872400979,0.00216160125031594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608980469851585,0,0,0,0,0.000874277837451325,0,0,0,0,0,0.000417009536746527,0,0,0,0.000994974621905195,0.00515169784668017,0,0.000468562024440065
"bin_Brazil.111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193987055250451,0,0,0.00193117409602203,0,0.00188930818656372,0.0143725793828145,0,0,0.000271519878619825,0.00138733739444057,0.000123181879143626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90161186209078e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000220161062575686,0,0,0,0
"bin_Brazil.113",0,0,0,0,0,0.00111172814657996,0,0,0.000926493797623052,0,0,0,0,0,0,0,0.000950617816540864,0.00201294530606962,0.000596563387061178,0.00269894250018871,0,0.000789652624475956,0.00385726141814207,0.000147392957245165,0.00119281102902135,0.000515270738608224,0,0,0.00161107476790681,0.00147125847965892,0.00082939410389621,0.00363000883875143,0,0,0,0,0,0,0.000249772310115983,0,0,0,0,0,0,0,0,0.00341415343500857,0.000198533104604523,0,0.000169454067705293,0,0.000747110087963892,5.46216585642652e-05,0,0.000457538222310495,0.00271247586089854,0.00155524562503135,0,0.00112402746916358,6.32211761211835e-05,0.00172907391838685,0,0,0,0.00211139869306395,0,0,0,0,0,0,0,0,0,0,0.00187295674862038,0.000441327892443896,0,0.000328259580384578,0.00126613976005792,0,0.000193905632544019,0.000345397495866165,5.89888833429487e-05,0.000343459082218744,0,0.00224603663192661,0.00187697394189168,0.000251151747181704,0,0,0,0.000277283079107628
"bin_Brazil.116",0,0,0,0,0,0,0,0,0.00018961360130104,0,0,0,0,0,0,0,0.000766862680442824,0.0107652953445413,0.000713528016364614,0.00213566041896032,0,0.000129109387285547,0,0.00014013008156495,0,0,0,0,0,0,0,0.000102583325912567,0,0.000804771095537243,0,0.000150725715631728,0,0,0.00266166632382771,0,0,0,0,0,0.00037680889144258,0,0,0.000457678376847836,5.16849009613272e-05,0.0025076371785009,0.000145011809370596,0.00138075810014901,4.74043841287465e-05,0.00032949108536969,0.000739859873139724,0.000131929357930311,0.000170639348725651,0.000158522360011592,0.00103673886531274,0.00022507526066461,0.000135053382993075,0,6.07438502748764e-05,0,0.00135592264476967,0,0,0,0,0.000773163257389653,0.00150060572295353,0,0,0,0,0,0,0.000566609570810601,0,0,0,0.00191290397921543,0,9.00863762666509e-05,0.000208422487828813,0.000318519840392121,0.000118369374463291,0,0.00032232115718937,0.000160530786683617,0.00126196910619941,0.000188259652663003,0,0.001330034350305
"bin_Brazil.118",0.00208683315384251,0,0,0,0.0118312277843167,0.00068983927503496,0,0,0,0,0,0,0,0,0,0,0.000635375442199144,0.000428390592588027,0,0.000434890946634737,0.000713668003692302,0.00012123459618211,0.000153259671408539,0.00117350851977542,0,0.00118168599588487,0,0.00378361160896886,0,0.000885689975257937,0.00023155893464367,0.000951857046934745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000445896173075156,8.47416073101588e-05,0,7.84981079979453e-05,0,0,0,0,0.000537634868044244,0,0,0,0,0,0,0,0,0,0,0,0.00331988656482991,0,0,0.000533708503132302,0.00268045752841505,0,0,0.000352517288226107,0,0,0,0.00197726066695129,0,0,0,0,0,0
"bin_Brazil.12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435835312593206,0,0.0249267431605397,0.000245112829895174,0,0.000232791977133706,0,0,0,0,0,0,0,0,0,0,0.0238081040605541,0.000217416589902049,0,0,0.000674960564776987,0,0,0.00202191714913014,0,0,0,0,0,0,0,0,0,0,5.72266589948393e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00123497311442689,0,0.000199793455575873,0,0,0,0.000544016064643492,0,0,0,0,0,0,0,0,0.000202919134668809,0,0,0
"bin_Brazil.124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872670079627898,0.00113402675118868,0.00026905932634419,0.00595153698656462,0,0.000159866484892251,0.000346568136719616,0.0263974699120539,0.00036515387837388,0.0100433467378725,0.000181553890807985,0.00216380473011744,0.00139765580381818,0.0031628755260122,0.00028122680247573,0.000131164431182301,0,0,0,0,0,0,0,0,0,0,0,0,0.000283354674714562,0,0,0.000436514002263511,0.000386065454148682,0,0.000112327722771863,0,0,6.06211732027332e-05,5.34678991313332e-05,0,0,0.000273905876892724,0.00269226668100145,0.00276689465835069,0.00338520586974695,0,6.79253346851692e-05,0,0.00746716557477874,0.000407520584021468,0,0,0.00112071091201112,0,0.00727016108647297,0,0,0,0,0.0101959947257148,0.0002706104773417,0.000419537845259322,0,0.000275983469830006,0.000476120960697657,0.000363020053987158,0,0.000231617287152011,0.0022421759966814,0.00052344279667674,0.000162903098997471,0.00029825610162623,0.000992063336312748,0.000406895321567539,0,0.000134945033932441,0,0.000390249577230557
"bin_Brazil.128",0,0,0.0620552204635964,0,0.0547676380651879,0.000982216603366668,0,0.00813387917601287,0,0,0,0,0,0,0,0,0,0.0187194396174858,0.000225273262542929,0.00205411587304159,0,0.000138048329853107,0.000895432346301095,0,0,0.00025664309141863,0.00042275111504982,0,0.000891230870591854,0.000146509189568026,0.00172287752165367,0,0.0180088561022687,0.103349114015684,0,0.101027222647468,0.00761006906631406,0.0531183919599965,0.00581349301088536,0.0942939465303439,0.0652573054223707,0.0154536931137692,0.00154115419077745,0.0397721989032846,0.022241558449136,0.00112895479860004,0.102867220273772,0,0.00119425117802234,0,0,0,0,0.000151550817972542,0.000111572536060686,0,0,0,0,0,0,0,0.00138306751118499,0,0,0,0,0,0,0,0,0,0,0.000204005877601584,0,0,0,0,0,0.00229796753307649,0.0014205875385097,0,0,0.000178589494123623,9.98116831467128e-05,0.0085230904572483,0.00710032941146058,0,0.000225085055305607,0,0,0,0,0
"bin_Brazil.135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380495869438062,0.00111780283024415,0,0.00116625789550337,0,0.00997295944534225,0.00106385417100558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000308794459840022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bin_Brazil.136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00897366622379652,0.00234744900241917,0,0,0,0.000625542784428806,0,0.00161756745732527,0,0,0,0,0.000606440560748573,0,0,0.000545307839894897,0,0,0,0.00029509491656624,0,0,0.00101354306633281,0,0,0,0,0,0,0,0,0,7.21119803635993e-05,0,0.000638587527625445,0,0.000387395336634927,0,0.0013021770148286,5.83086950780545e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"bin_Brazil.137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264486323401025,0,0.00275472700394133,0.00101824974169343,0,0,0.000329875018679438,0.00121638502025771,0.00250446499254035,0.00412932256057478,0,0.000360058930982514,0,0.000108733089066947,0.000472729122950609,0.000124291285680205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02780225771621e-05,0,0,0,0,4.42163936315236e-05,0,0,0,0.000940383668575289,8.59557575524302e-05,0.00472316592068526,0.00036186424879975,0.000235165261453175,0,0,0,0,0,0,0,0,0,0,0.00423093205331044,0,0,0,0.0658988272190517,0.000477745509904841,0.00826914199626641,0,0.000155652732080184,0.000230803443827227,0,0,0.000366778839694665,0.000144990762913118,0.000246155963644134,0,0.00417480604040325,0.000346583570986347,0.000346547448351546,0.000412491937641319,0.000160495959021353,0,0
"bin_Brazil.138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000131132511153506,0,0.000126234533347213,0,0,0,0,0.0103832672804037,0.0153354402533518,0,0.0108966823763318,0.00818043540623184,0.00196367788200963,0.000160883774914752,0.000112679521668405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66907776155e-05,0,0,0,0,0,0,0,0,0.000241111051027307,0.000121583615996068,0,0,0.000190459165350175,0,0,0,0,0,0,0,0.000364152550988404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00047338684693249,0,0,0,0.000108919030721993,0,0,0,0,0
"bin_Brazil.140",0,0,0,0,0,0,0,0,0.000113415111215711,0.0177808232070042,0,0,0.00267104173806703,0,0,0,0.00938087518974906,0.000339322709115278,0.0514694855485471,0.00172770376726597,0,0,0.00255565222160474,0.00371353597721927,0.000124515909613314,9.11649195513266e-05,0,0.000225813480962049,0,0,0.000856702638353077,0.00286502979359944,0,0,0,0.00513753578676926,0.00504849696656278,0.00432304512737188,0.00412269865279562,0,0,0,0,0.00101595095122344,0.000217415404771187,0,0.032955640687343,9.5774960015359e-05,0,0,0,0,0,0,0.000221052259463325,0,0.00130643290900326,0.000239413838682859,0.0151029230752864,0.00577767839236747,0.000787560635206681,0,0,0,0.00149561631098311,0.00233003945891279,0,0,0,0,0.00166602529040517,0,0,0.000362030906594277,0,0.00375321099665813,0,0.0350670565354608,0,0,0,0.0011399562981748,0,0,0,0.000305029696601818,0.0001161885627631,0.000292443262799208,9.02541883778036e-05,0,0.000296632080293771,0.000160195956414639,0,0.000677738862190454
